"	O
Aquí	O
no	O
se	O
persigue	O
a	O
nadie	O
y	O
si	O
algún	O
venezolano	O
se	O
siente	O
acosado	O
debe	O
ir	O
a	O
denunciar	O
el	O
caso	O
ante	O
la	O
[[Fiscalía]]	O
.	O
[BREAK]	O
Lo	O
de	O
[[Pineda]]	O
me	O
parece	O
algo	O
extravagante	O
"	O
,	O
declaró	O
[[Chávez]]	2
.	O
[BREAK]	O
Los	O
medios	O
de	O
comunicación	O
más	O
adversos	O
al	O
gobernante	O
califican	O
a	O
[[Pineda]]	1
como	O
"	O
el	O
primer	O
asilado	O
de	O
[[Chávez]]	2
"	O
.	O
[BREAK]	O
[[Sevilla]]	O
,	O
23	O
may	O
(	O
[[EFE]]	4
)	O
<DOC>
(	O
[[Australia]]	3
)	O
,	O
25	O
may	O
(	O
[[EFE]]	6
)	O
.	O
[BREAK]	O
-	O
[BREAK]	O
El	O
[[Abogado_General_del_Estado]]	1
,	O
[[Daryl_Williams]]	O
,	O
subrayó	O
hoy	O
la	O
necesidad	O
de	O
tomar	O
medidas	O
para	O
proteger	O
al	O
sistema	O
judicial	O
australiano	O
frente	O
a	O
una	O
página	O
de	O
internet	O
que	O
imposibilita	O
el	O
cumplimiento	O
de	O
los	O
principios	O
básicos	O
de	O
la	O
Ley	O
.	O
[BREAK]	O
La	O
petición	O
del	O
[[Abogado_General]]	1
tiene	O
lugar	O
después	O
de	O
que	O
un	O
juez	O
del	O
[[Tribunal_Supremo]]	O
del	O
estado	O
de	O
[[Victoria]]	4
(	O
[[Australia]]	3
)	O
se	O
viera	O
forzado	O
a	O
disolver	O
un	O
jurado	O
popular	O
y	O
suspender	O
el	O
proceso	O
ante	O
el	O
argumento	O
de	O
la	O
defensa	O
de	O
que	O
las	O
personas	O
que	O
lo	O
componían	O
podían	O
haber	O
obtenido	O
información	O
sobre	O
el	O
acusado	O
a	O
través	O
de	O
la	O
página	O
CrimeNet	O
.	O
[BREAK]	O
Esta	O
página	O
web	O
lleva	O
un	O
mes	O
de	O
existencia	O
,	O
tiempo	O
en	O
el	O
que	O
ha	O
sido	O
visitada	O
en	O
más	O
de	O
un	O
millón	O
de	O
ocasiones	O
,	O
y	O
facilita	O
información	O
sobre	O
miles	O
de	O
crímenes	O
y	O
criminales	O
ya	O
enjuiciados	O
o	O
aún	O
perseguidos	O
,	O
datos	O
que	O
salen	O
de	O
artículos	O
de	O
periódicos	O
y	O
archivos	O
judiciales	O
.	O
[BREAK]	O
Por	O
su	O
parte	O
,	O
el	O
[[Abogado_General]]	1
de	O
[[Victoria]]	4
,	O
[[Rob_Hulls]]	2
,	O
indicó	O
que	O
no	O
hay	O
nadie	O
que	O
controle	O
que	O
las	O
informaciones	O
contenidas	O
en	O
CrimeNet	O
son	O
veraces	O
.	O
[BREAK]	O
[[Hulls]]	2
señaló	O
que	O
en	O
el	O
sistema	O
jurídico	O
de	O
la	O
[[Commonwealth]]	O
,	O
en	O
el	O
que	O
se	O
basa	O
la	O
justicia	O
australiana	O
,	O
es	O
fundamental	O
que	O
la	O
persona	O
sea	O
juzgada	O
únicamente	O
teniendo	O
en	O
cuenta	O
las	O
pruebas	O
presentadas	O
ante	O
el	O
juez	O
.	O
[BREAK]	O
La	O
citada	O
página	O
de	O
internet	O
se	O
considera	O
también	O
la	O
causa	O
de	O
la	O
conclusión	O
prematura	O
en	O
un	O
caso	O
de	O
asesinato	O
juzgado	O
recientemente	O
en	O
la	O
ciudad	O
de	O
[[Melbourne]]	O
,	O
capital	O
del	O
estado	O
de	O
[[Victoria]]	4
.	O
[BREAK]	O
[[Santander]]	5
,	O
25	O
may	O
(	O
[[EFE]]	6
)	O
.	O
[BREAK]	O
-	O
[BREAK]	O
[[Izquierda_Unida_de_Santander]]	7
presentó	O
hoy	O
su	O
nuevo	O
boletín	O
trimestral	O
"	O
Ciudad	O
"	O
,	O
una	O
publicación	O
de	O
la	O
que	O
se	O
distribuirán	O
10.000	O
ejemplares	O
preferentemente	O
en	O
los	O
barrios	O
del	O
municipio	O
donde	O
la	O
colación	O
cuenta	O
con	O
mayor	O
respaldo	O
ciudadano	O
.	O
[BREAK]	O
El	O
portavoz	O
del	O
[[Consejo_Político_Municipal_de_IU]]	O
en	O
[[Santander]]	5
,	O
[[Ernesto_Gómez_de_la_Hera]]	8
,	O
explicó	O
hoy	O
en	O
conferencia	O
de	O
prensa	O
que	O
este	O
boletín	O
persigue	O
,	O
más	O
que	O
informar	O
,	O
abrir	O
espacios	O
de	O
debate	O
y	O
servir	O
como	O
"	O
semilla	O
de	O
movilización	O
política	O
"	O
en	O
la	O
ciudad	O
.	O
[BREAK]	O
[[Gómez_de_la_Hera]]	8
comentó	O
que	O
los	O
contenidos	O
de	O
la	O
publicación	O
"	O
Ciudad	O
"	O
responden	O
al	O
programa	O
que	O
él	O
encabezó	O
como	O
candidato	O
en	O
las	O
elecciones	O
municipales	O
de	O
1999	O
,	O
en	O
las	O
que	O
[[IU]]	7
perdió	O
su	O
representación	O
en	O
el	O
[[Ayuntamiento]]	O
,	O
y	O
confió	O
en	O
que	O
su	O
difusión	O
sea	O
más	O
amplia	O
una	O
vez	O
que	O
la	O
coalición	O
resuelva	O
su	O
crisis	O
económica	O
.	O
[BREAK]	O
Por	O
el	O
momento	O
,	O
"	O
Ciudad	O
"	O
será	O
repartida	O
de	O
forma	O
preferencial	O
en	O
los	O
barrios	O
con	O
más	O
electores	O
de	O
[[IU]]	7
,	O
entre	O
los	O
que	O
el	O
portavoz	O
municipal	O
de	O
la	O
coalición	O
citó	O
la	O
ladera	O
norte	O
de	O
la	O
[[calle_Alta]]	O
,	O
[[Cazoña]]	O
y	O
la	O
zona	O
comprendida	O
entre	O
las	O
calles	O
[[Castilla]]	O
y	O
[[Hermida]]	O
.	O
[BREAK]	O
"	O
Ciudad	O
"	O
,	O
un	O
boletín	O
compuesto	O
por	O
dos	O
folios	O
plegados	O
por	O
la	O
mitad	O
,	O
sale	O
a	O
la	O
calle	O
en	O
su	O
primer	O
número	O
criticando	O
las	O
obras	O
de	O
construcción	O
de	O
los	O
aparcamientos	O
subterráneos	O
,	O
las	O
molestias	O
que	O
están	O
causando	O
a	O
los	O
vecinos	O
y	O
el	O
modo	O
en	O
que	O
se	O
explotarán	O
<DOC>
venezolano	O
[[Oscar_Azócar]]	2
,	O
primera	O
base	O
del	O
club	O
[[Guerreros_de_Oaxaca]]	4
,	O
fue	O
elegido	O
el	O
extranjero	O
de	O
la	O
semana	O
en	O
la	O
Liga	O
Mexicana	O
de	O
Béisbol	O
,	O
por	O
su	O
rendimiento	O
de	O
13	O
hits	O
en	O
25	O
veces	O
al	O
bate	O
,	O
con	O
porcentaje	O
de	O
.520	O
.	O
[BREAK]	O
[[Azócar]]	2
,	O
con	O
experiencia	O
en	O
Ligas	O
Mayores	O
,	O
amaneció	O
hoy	O
como	O
sublíder	O
de	O
bateo	O
con	O
promedio	O
de	O
.418	O
,	O
y	O
de	O
puntero	O
en	O
hits	O
con	O
71	O
.	O
[BREAK]	O
El	O
miércoles	O
pasado	O
,	O
[[Azócar]]	2
pegó	O
un	O
cuadrangular	O
en	O
el	O
juego	O
que	O
perdió	O
[[Oaxaca]]	4
por	O
14-9	O
ante	O
[[Puebla]]	O
;	O
y	O
al	O
día	O
siguiente	O
,	O
conectó	O
dos	O
cuadrangulares	O
,	O
aunque	O
su	O
club	O
volvió	O
a	O
perder	O
,	O
14-12	O
.	O
[BREAK]	O
Ante	O
[[Córdoba]]	O
,	O
el	O
sábado	O
,	O
el	O
venezolano	O
ligó	O
su	O
cuarto	O
batazo	O
de	O
la	O
máxima	O
dimensión	O
en	O
la	O
semana	O
,	O
en	O
la	O
victoria	O
de	O
los	O
[[Guerreros]]	4
,	O
14-4	O
.	O
[BREAK]	O
Se	O
ratificó	O
como	O
una	O
de	O
las	O
claves	O
ofensivas	O
del	O
equipo	O
,	O
que	O
cuenta	O
con	O
otros	O
extranjeros	O
de	O
calidad	O
como	O
el	O
canadiense	O
[[Aaron_Guiel]]	O
y	O
el	O
dominicano	O
[[Roberto_mejía]]	5
,	O
que	O
está	O
lesionado	O
.	O
[BREAK]	O
Entre	O
los	O
10	O
mejores	O
bateadores	O
después	O
de	O
13	O
subseries	O
,	O
hay	O
siete	O
extranjeros	O
.	O
[BREAK]	O
Después	O
del	O
mexicano	O
[[Noe_Muñoz]]	O
,	O
de	O
[[Saltillo]]	O
,	O
puntero	O
con	O
.422	O
,	O
están	O
[[Azócar]]	2
,	O
en	O
segundo	O
sitio	O
;	O
[[Mejía]]	5
,	O
en	O
tercero	O
con	O
promedio	O
de	O
.398	O
,	O
y	O
los	O
estadounidenses	O
[[Warren_Newson]]	O
,	O
quinto	O
con	O
.394	O
,	O
y	O
[[Cory_Powell]]	3
,	O
sexto	O
con	O
.383	O
.	O
[BREAK]	O
En	O
los	O
lugares	O
del	O
octavo	O
al	O
décimo	O
aparecen	O
el	O
venezolano	O
[[Pedro_Castellano]]	1
con	O
.372	O
,	O
el	O
estadounidense	O
[[Bryant_Nelson]]	O
con	O
.370	O
y	O
el	O
dominicano	O
[[Epy_Guerrero]]	O
.368	O
.	O
[BREAK]	O
[[Roberto_Zambrano]]	O
,	O
venezolano	O
del	O
club	O
de	O
[[Cancún]]	O
,	O
es	O
líder	O
en	O
jonrones	O
con	O
17	O
,	O
uno	O
más	O
que	O
el	O
puertorriqueño	O
[[Boi_Rodríguez]]	O
,	O
de	O
[[Monclova]]	O
.	O
[BREAK]	O
En	O
carreras	O
impulsadas	O
el	O
mexicano	O
[[José_Luis_Sandoval]]	O
,	O
de	O
[[Diablos]]	O
,	O
va	O
de	O
primero	O
con	O
53	O
,	O
seguido	O
de	O
[[Powell]]	3
que	O
lleva	O
51	O
.	O
[BREAK]	O
[[Cory_Powell]]	3
,	O
de	O
[[Diablos_Rojos]]	O
,	O
va	O
de	O
líder	O
en	O
anotadas	O
con	O
44	O
,	O
una	O
más	O
que	O
[[Pedro_Castellano]]	1
,	O
del	O
mismo	O
equipo	O
.	O
[BREAK]	O
Entre	O
los	O
lanzadores	O
,	O
el	O
mejor	O
es	O
el	O
mexicano	O
[[Miguel_Rubio]]	O
,	O
con	O
una	O
efectividad	O
de	O
1.08	O
carreras	O
limpias	O
permitidas	O
por	O
partido	O
<DOC>
presidente	O
del	O
[[Grupo_Popular]]	O
en	O
el	O
[[Ayuntamiento_de_Barcelona]]	9
,	O
[[Santiago_Fisas]]	2
,	O
ha	O
acusado	O
al	O
segundo	O
teniente	O
de	O
alcalde	O
y	O
concejal	O
de	O
Hacienda	O
,	O
[[Ernest_Maragall]]	1
,	O
de	O
"	O
victimismo	O
para	O
tapar	O
sus	O
errores	O
"	O
en	O
respuesta	O
a	O
las	O
declaraciones	O
efectuadas	O
ayer	O
por	O
el	O
edil	O
.	O
[BREAK]	O
[[Maragall]]	1
recordó	O
ayer	O
que	O
las	O
inversiones	O
del	O
[[Estado]]	6
en	O
infraestructuras	O
de	O
transportes	O
en	O
[[Barcelona]]	3
y	O
el	O
[[Cataluña]]	4
tienen	O
un	O
déficit	O
de	O
medio	O
billón	O
de	O
pesetas	O
en	O
el	O
periodo	O
1991-98	O
en	O
comparación	O
con	O
lo	O
destinado	O
a	O
[[Madrid]]	5
y	O
al	O
resto	O
de	O
[[España]]	O
.	O
[BREAK]	O
[[Fisas]]	2
ha	O
recordado	O
que	O
la	O
proporción	O
de	O
inversión	O
económica	O
en	O
las	O
infraestructuras	O
en	O
transporte	O
público	O
es	O
de	O
una	O
tercera	O
parte	O
por	O
lo	O
que	O
respecta	O
al	O
[[Estado]]	6
y	O
dos	O
terceras	O
partes	O
a	O
cargo	O
de	O
la	O
[[Comunidad_Autónoma]]	O
y	O
que	O
,	O
en	O
el	O
caso	O
de	O
[[Madrid]]	5
,	O
el	O
gobierno	O
autonómico	O
ha	O
efectuado	O
una	O
inversión	O
mucho	O
mayor	O
en	O
su	O
territorio	O
que	O
la	O
[[Generalitat_de_Cataluña]]	O
.	O
[BREAK]	O
Además	O
,	O
[[Fisas]]	2
ha	O
recordado	O
que	O
[[Barcelona]]	3
es	O
la	O
ciudad	O
con	O
la	O
fiscalidad	O
municipal	O
más	O
alta	O
del	O
[[Estado]]	6
y	O
en	O
la	O
que	O
no	O
se	O
corresponden	O
los	O
impuestos	O
que	O
pagan	O
los	O
ciudadanos	O
con	O
las	O
inversiones	O
municipales	O
.	O
[BREAK]	O
[[Santiago_Fisas]]	2
ha	O
opinado	O
que	O
"	O
a	O
pesar	O
de	O
que	O
las	O
comparaciones	O
de	O
las	O
inversiones	O
realizadas	O
por	O
el	O
[[Estado]]	6
nunca	O
se	O
contemplaron	O
durante	O
el	O
gobierno	O
socialista	O
,	O
en	O
este	O
momento	O
,	O
y	O
con	O
un	O
gobierno	O
del	O
[[PP]]	O
,	O
son	O
claramente	O
positivas	O
y	O
demuestran	O
que	O
ni	O
[[Cataluña]]	4
ni	O
[[Barcelona]]	3
han	O
sido	O
discriminadas	O
"	O
.	O
[BREAK]	O
El	O
presidente	O
del	O
grupo	O
municipal	O
popular	O
en	O
el	O
[[Ayuntamiento]]	9
ha	O
acusado	O
a	O
[[Convergencia._Unió]]	8
de	O
ser	O
el	O
responsable	O
de	O
la	O
falta	O
de	O
inversiones	O
en	O
[[Cataluña]]	4
cuando	O
el	O
[[Gobierno]]	O
estaba	O
regido	O
por	O
el	O
[[PSOE]]	O
en	O
coalición	O
con	O
[[CiU]]	8
.	O
[BREAK]	O
[[Roma]]	O
,	O
23	O
may	O
(	O
[[EFE]]	O
)	O
<DOC>
goleador	O
de	O
la	O
selección	O
argentina	O
en	O
el	O
mundial	O
de	O
fútbol	O
de	O
1978	O
,	O
[[Mario_Alberto_Kempes]]	1
,	O
está	O
cerca	O
de	O
convertirse	O
en	O
el	O
técnico	O
de	O
un	O
club	O
costarricense	O
,	O
el	O
[[Santa_Bárbara]]	3
,	O
que	O
en	O
la	O
recién	O
concluida	O
temporada	O
quedó	O
a	O
media	O
tabla	O
entre	O
los	O
doce	O
equipos	O
que	O
participaron	O
en	O
el	O
torneo	O
.	O
[BREAK]	O
El	O
gerente	O
deportivo	O
del	O
club	O
,	O
[[Víctor_Badilla]]	O
,	O
afirmó	O
que	O
"	O
todo	O
quedó	O
finiquitado	O
"	O
con	O
el	O
ex	O
astro	O
argentino	O
,	O
tras	O
una	O
conversación	O
ayer	O
,	O
tras	O
la	O
cual	O
el	O
técnico	O
confirmó	O
su	O
deseo	O
de	O
venir	O
a	O
[[Costa_Rica]]	4
.	O
[BREAK]	O
El	O
presidente	O
de	O
[[Santa_Bárbara]]	3
,	O
[[Orlando_Morales]]	2
,	O
afirmó	O
que	O
puede	O
"	O
dar	O
por	O
un	O
hecho	O
"	O
la	O
incorporación	O
de	O
[[Kempes]]	1
,	O
de	O
46	O
años	O
,	O
y	O
añadió	O
que	O
sólo	O
falta	O
un	O
acuerdo	O
con	O
un	O
patrocinador	O
del	O
club	O
,	O
empresa	O
que	O
lo	O
está	O
contratando	O
.	O
[BREAK]	O
"	O
Creo	O
que	O
[[Kempes]]	1
es	O
lo	O
más	O
conveniente	O
por	O
la	O
popularidad	O
que	O
él	O
puede	O
generar	O
en	O
la	O
comunidad	O
y	O
el	O
equipo	O
de	O
[[Santa_Bárbara]]	3
"	O
,	O
apuntó	O
[[Morales]]	2
luego	O
de	O
anunciar	O
cambios	O
para	O
contar	O
con	O
un	O
equipo	O
más	O
competitivo	O
en	O
la	O
próxima	O
temporada	O
.	O
[BREAK]	O
El	O
equipo	O
costarricense	O
viajará	O
el	O
5	O
de	O
junio	O
a	O
[[Argentina]]	O
,	O
donde	O
realizará	O
un	O
periodo	O
de	O
pretemporada	O
,	O
previo	O
al	O
próximo	O
campeonato	O
en	O
[[Costa_Rica]]	4
,	O
de	O
47	O
días	O
que	O
incluye	O
pruebas	O
de	O
laboratorio	O
y	O
partidos	O
de	O
fogueo	O
,	O
informa	O
hoy	O
el	O
diario	O
"	O
[[La_República]]	O
"	O
de	O
[[San_José]]	5
.	O
[BREAK]	O
[[Santa_Bárbara]]	3
es	O
un	O
modesto	O
equipo	O
de	O
[[Costa_Rica]]	4
,	O
que	O
ascendió	O
hace	O
pocos	O
años	O
a	O
primera	O
división	O
.	O
[BREAK]	O
Tiene	O
su	O
sede	O
en	O
la	O
comunidad	O
de	O
[[Santa_Bárbara]]	3
,	O
en	O
la	O
provincia	O
de	O
[[Heredia]]	O
,	O
a	O
unos	O
25	O
kilómetros	O
al	O
noroeste	O
de	O
[[San_José]]	5
,	O
una	O
zona	O
que	O
se	O
destaca	O
por	O
la	O
producción	O
de	O
café	O
de	O
alta	O
calidad	O
y	O
la	O
ganadería	O
de	O
leche	O
.	O
[BREAK]	O
[[Zaragoza]]	O
,	O
23	O
may	O
(	O
[[EFE]]	O
)	O
<DOC>
afrontará	O
el	O
encuentro	O
del	O
próximo	O
domingo	O
contra	O
el	O
[[Sporting]]	2
en	O
[[Gijón]]	1
como	O
si	O
se	O
tratase	O
de	O
una	O
final	O
,	O
ya	O
que	O
cuenta	O
con	O
opciones	O
de	O
lograr	O
el	O
ascenso	O
de	O
forma	O
matemática	O
si	O
gana	O
y	O
le	O
favorecen	O
otros	O
resultados	O
,	O
y	O
dada	O
la	O
importancia	O
del	O
choque	O
la	O
directiva	O
fletará	O
trenes	O
y	O
autobuses	O
para	O
que	O
el	O
equipo	O
cuente	O
con	O
el	O
apoyo	O
de	O
miles	O
de	O
aficionados	O
.	O
[BREAK]	O
La	O
directiva	O
navarra	O
llegó	O
a	O
un	O
acuerdo	O
con	O
[[RENFE]]	O
para	O
fletar	O
gratuitamente	O
a	O
los	O
socios	O
osasunistas	O
cuatro	O
trenes	O
con	O
capacidad	O
para	O
1.770	O
plazas	O
,	O
ampliables	O
a	O
2.200	O
,	O
mientras	O
que	O
los	O
no	O
socios	O
deberán	O
pagar	O
4.500	O
pesetas	O
por	O
el	O
desplazamiento	O
.	O
[BREAK]	O
[[Osasuna]]	3
,	O
que	O
de	O
momento	O
ha	O
solicitado	O
al	O
[[Sporting]]	2
2.000	O
entradas	O
,	O
pagará	O
también	O
el	O
viaje	O
a	O
los	O
socios	O
que	O
quieran	O
desplazarse	O
en	O
autobús	O
,	O
un	O
vía	O
que	O
también	O
están	O
organizando	O
varias	O
peñas	O
"	O
rojillas	O
"	O
por	O
su	O
cuenta	O
.	O
[BREAK]	O
La	O
intención	O
de	O
la	O
directiva	O
navarra	O
es	O
que	O
el	O
equipo	O
esté	O
arropado	O
por	O
miles	O
de	O
aficionados	O
el	O
domingo	O
en	O
el	O
día	O
en	O
el	O
que	O
puede	O
conseguir	O
el	O
retorno	O
a	O
Primera	O
División	O
,	O
tras	O
seis	O
años	O
,	O
de	O
forma	O
matemática	O
,	O
siempre	O
que	O
gane	O
y	O
le	O
favorezcan	O
terceros	O
resultados	O
.	O
[BREAK]	O
[[Osasuna]]	3
se	O
aseguraría	O
el	O
ascenso	O
si	O
suma	O
cuatro	O
puntos	O
en	O
estas	O
dos	O
últimas	O
jornadas	O
(	O
ante	O
el	O
[[Sporting]]	2
y	O
el	O
[[Recreativo]]	O
)	O
,	O
pero	O
también	O
podría	O
cantar	O
el	O
alirón	O
en	O
[[Gijón]]	1
si	O
consigue	O
los	O
tres	O
puntos	O
y	O
no	O
ganan	O
ni	O
el	O
[[Salamanca]]	4
ni	O
otro	O
de	O
los	O
dos	O
equipos	O
con	O
60	O
puntos	O
:	O
[[Lleida]]	5
y	O
[[Extremadura]]	6
.	O
[BREAK]	O
De	O
este	O
modo	O
,	O
[[Osasuna]]	3
se	O
beneficiaría	O
de	O
un	O
empate	O
simple	O
a	O
66	O
puntos	O
con	O
el	O
[[Lleida]]	5
o	O
el	O
[[Extremadura]]	6
al	O
superarlos	O
en	O
"	O
gol-average	O
"	O
particular	O
,	O
mientras	O
que	O
el	O
conjunto	O
navarro	O
sale	O
perjudicado	O
en	O
el	O
caso	O
de	O
un	O
cuádruple	O
empate	O
y	O
sólo	O
le	O
vale	O
el	O
triple	O
empate	O
con	O
el	O
[[Extremadura]]	6
y	O
el	O
[[Salamanca]]	4
.	O
[BREAK]	O
El	O
conjunto	O
de	O
[[Miguel_Angel_Lotina]]	O
tiene	O
igualado	O
el	O
coeficiente	O
particular	O
con	O
el	O
[[Salamanca]]	4
,	O
aunque	O
le	O
supera	O
en	O
cinco	O
goles	O
en	O
el	O
general	O
,	O
por	O
lo	O
que	O
un	O
hipotético	O
empate	O
simple	O
entre	O
ambos	O
al	O
final	O
de	O
temporada	O
beneficiaría	O
probablemente	O
a	O
los	O
navarros	O
.	O
[BREAK]	O
[[Ibiza]]	O
,	O
23	O
may	O
(	O
[[EFE]]	O
)	O
<DOC>
casi	O
cincuenta	O
años	O
,	O
[[Clara_Aparicio]]	1
,	O
viuda	O
de	O
[[Juan_Rulfo]]	2
,	O
ha	O
guardado	O
las	O
cartas	O
de	O
amor	O
que	O
el	O
mítico	O
escritor	O
mexicano	O
le	O
envió	O
.	O
[BREAK]	O
Ahora	O
,	O
estos	O
íntimos	O
documentos	O
salen	O
a	O
la	O
luz	O
para	O
desvelar	O
algunos	O
de	O
los	O
misterios	O
y	O
silencios	O
que	O
aún	O
rodean	O
al	O
autor	O
de	O
"	O
Pedro	O
Páramo	O
"	O
.	O
[BREAK]	O
Catorce	O
años	O
después	O
de	O
su	O
muerte	O
,	O
[[Clara_Aparicio]]	1
,	O
ha	O
viajado	O
a	O
[[Madrid]]	O
para	O
presentar	O
mañana	O
"	O
Aire	O
de	O
las	O
colinas	O
"	O
,	O
el	O
título	O
del	O
libro	O
que	O
reúne	O
81	O
cartas	O
que	O
[[Rulfo]]	2
le	O
envió	O
entre	O
1944.	O
1950	O
.	O
[BREAK]	O
Y	O
lo	O
hace	O
,	O
según	O
explica	O
en	O
una	O
entrevista	O
con	O
[[EFE]]	O
,	O
entre	O
temerosa	O
porque	O
"	O
voy	O
a	O
ocupar	O
el	O
lugar	O
de	O
[[Juan]]	2
"	O
,	O
satisfecha	O
de	O
que	O
estos	O
textos	O
"	O
tomen	O
vida	O
y	O
no	O
los	O
borre	O
el	O
tiempo	O
"	O
y	O
muy	O
nerviosa	O
.	O
[BREAK]	O
Pero	O
,	O
sobre	O
todo	O
,	O
segura	O
de	O
que	O
a	O
[[Juan_Rulfo]]	2
,	O
un	O
autor	O
que	O
publicó	O
tan	O
poco	O
y	O
tiró	O
tanto	O
,	O
"	O
le	O
hubiera	O
dado	O
gusto	O
,	O
porque	O
estas	O
cartas	O
lo	O
defenderán	O
y	O
esclarecerán	O
muchas	O
de	O
las	O
mentiras	O
que	O
se	O
han	O
dicho	O
sobre	O
él	O
,	O
como	O
que	O
fue	O
un	O
escritor	O
que	O
se	O
hizo	O
en	O
dos	O
años	O
o	O
que	O
no	O
sabía	O
escribir	O
.	O
[BREAK]	O
Cosas	O
que	O
le	O
hicieron	O
sufrir	O
mucho	O
"	O
.	O
[BREAK]	O
[[Juan_Rulfo]]	2
se	O
enamoró	O
de	O
un	O
auténtico	O
flechazo	O
de	O
[[Clara_Aparicio]]	1
cuando	O
ella	O
tenía	O
trece	O
años	O
y	O
él	O
diez	O
más	O
.	O
[BREAK]	O
"	O
Un	O
hombre	O
con	O
tanta	O
cultura	O
y	O
que	O
hablaba	O
tan	O
bonito	O
la	O
hacía	O
a	O
una	O
caer	O
rendida	O
"	O
,	O
recordaba	O
hoy	O
su	O
viuda	O
,	O
de	O
71	O
años	O
.	O
[BREAK]	O
Las	O
cartas	O
comienzan	O
en	O
1944	O
cuando	O
él	O
se	O
marchó	O
de	O
[[Guadalajara]]	O
a	O
la	O
capital	O
mexicana	O
para	O
trabajar	O
en	O
una	O
empresa	O
de	O
neumáticos	O
y	O
ya	O
había	O
cumplido	O
el	O
plazo	O
de	O
tres	O
años	O
que	O
[[Clara]]	1
le	O
había	O
impuesto	O
para	O
que	O
empezaran	O
a	O
considerarse	O
novios	O
,	O
y	O
se	O
desarrollan	O
hasta	O
dos	O
años	O
después	O
de	O
que	O
se	O
casaran	O
,	O
casi	O
mientras	O
escribía	O
el	O
libro	O
de	O
relatos	O
"	O
Llano	O
en	O
Llamas	O
"	O
(	O
1953	O
)	O
y	O
su	O
novela	O
corta	O
"	O
Pedro	O
Páramo	O
"	O
(	O
1955	O
)	O
<DOC>
delegación	O
en	O
[[Cádiz]]	2
de	O
la	O
[[Consejería_de_Asuntos_Sociales]]	3
renovó	O
hoy	O
el	O
concierto	O
de	O
plazas	O
de	O
los	O
tres	O
centros	O
que	O
gestiona	O
en	O
[[Cádiz]]	2
la	O
Asociación	O
de	O
disminuidos	O
psíquicos	O
[[Afanas]]	4
por	O
un	O
importe	O
de	O
100	O
millones	O
de	O
pesetas	O
.	O
[BREAK]	O
La	O
delegada	O
en	O
[[Cádiz]]	2
de	O
la	O
[[Consejería_de_Asuntos_Sociales]]	3
,	O
[[Prudencia_Rebollo]]	1
,	O
explicó	O
en	O
rueda	O
de	O
prensa	O
que	O
el	O
centro	O
ocupacional	O
,	O
el	O
centro	O
de	O
día	O
y	O
la	O
residencia	O
de	O
adultos	O
de	O
[[Afanas]]	4
cumplen	O
los	O
requisitos	O
legales	O
establecidos	O
para	O
renovar	O
el	O
concierto	O
.	O
[BREAK]	O
[[Rebollo]]	1
aseguró	O
que	O
la	O
asociación	O
ha	O
cumplido	O
en	O
el	O
concierto	O
anterior	O
los	O
requisitos	O
de	O
asistencia	O
a	O
los	O
disminuidos	O
por	O
los	O
que	O
fueron	O
concertadas	O
las	O
plazas	O
y	O
declaró	O
que	O
"	O
lo	O
importante	O
era	O
la	O
atención	O
de	O
los	O
niños	O
independientemente	O
de	O
los	O
problemas	O
de	O
la	O
entidad	O
"	O
.	O
[BREAK]	O
[[Afanas]]	4
se	O
vio	O
inmersa	O
a	O
finales	O
del	O
año	O
pasado.	O
principios	O
de	O
este	O
en	O
una	O
polémica	O
pendiente	O
de	O
resolución	O
judicial	O
pues	O
tres	O
ex	O
directivos	O
fueron	O
imputados	O
en	O
diligencias	O
judiciales	O
de	O
falsedad	O
en	O
documento	O
mercantil	O
,	O
estafa	O
,	O
apropiación	O
indebida	O
,	O
malversación	O
de	O
caudales	O
públicos	O
y	O
un	O
delito	O
contra	O
[[Hacienda]]	O
,	O
debido	O
al	O
supuesto	O
uso	O
irregular	O
que	O
se	O
hacía	O
de	O
los	O
fondos	O
de	O
la	O
entidad	O
.	O
[BREAK]	O
Además	O
de	O
con	O
[[Afanas]]	4
,	O
[[Asuntos_Sociales]]	O
ha	O
renovado	O
los	O
conciertos	O
con	O
otros	O
centros	O
de	O
atención	O
a	O
mayores	O
o	O
de	O
atención	O
a	O
minusválidos	O
de	O
la	O
provincia	O
por	O
importe	O
de	O
1.272	O
millones	O
de	O
pesetas	O
.	O
[BREAK]	O
En	O
total	O
están	O
concertadas	O
con	O
estos	O
centros	O
1.135	O
plazas	O
para	O
personas	O
con	O
minusvalías	O
y	O
307	O
para	O
personas	O
mayores	O
que	O
necesitan	O
ser	O
asistidas	O
.	O
[BREAK]	O
[[París]]	O
,	O
23	O
may	O
(	O
[[EFE]]	O
)	O
<DOC>
de	O
la	O
[[Vera]]	5
(	O
[[Cáceres]]	2
)	O
.	O
[BREAK]	O
-	O
[BREAK]	O
El	O
[[Instituto_Histórico_"_Hoffmeyer_"]]	O
acogerá	O
la	O
inauguración	O
y	O
primera	O
sesión	O
del	O
Congreso	O
de	O
Historia	O
Moderna	O
"	O
Carlos.	O
y	O
el	O
fin	O
de	O
una	O
época.	O
1500-1558	O
"	O
,	O
que	O
se	O
enmarca	O
en	O
los	O
actos	O
conmemorativos	O
del	O
V	O
Centenario	O
del	O
nacimiento	O
del	O
emperador	O
.	O
[BREAK]	O
